"date","r_star_filter_variance","r_star_parameter_variance","r_star_total_se","pi_star_filter_variance","pi_star_parameter_variance","pi_star_total_se","w_filter_variance","w_parameter_variance","w_total_se"
1982-12-01,0.0359261430758679,13.1953415680202,3.63748095680185,0.0377470680313762,10.9506084183241,3.31486884904297,0.0256623623368636,9.11824808101909,3.02388995225619
1983-01-01,0.0371506554822889,10.4268878925799,3.23481661737759,0.0395680973267167,9.97837516381791,3.1651134673412,0.0256876924200028,8.06292324718167,2.84404833636872
1983-02-01,0.036748644125686,12.1665562996093,3.49332290859791,0.0387447768855096,10.7470866537984,3.28417895838273,0.0252513599870223,8.60553756885792,2.93782043849602
1983-03-01,0.0359140029844334,14.6713768874995,3.83500859066625,0.0377641826881114,11.9790807398211,3.46653211762262,0.0256499756209918,10.5642870881134,3.25421834911771
1983-04-01,0.0371433410467341,12.5370740551126,3.54601429722997,0.0395744085212069,10.0093205475632,3.16999920442962,0.0256907690855065,9.15400221106654,3.02980081526031
1983-05-01,0.0367346248827376,11.6987676078671,3.42571193078896,0.0387463106314557,10.998990862515,3.32230901229047,0.0252566931962285,8.62603305054126,2.94130748881131
1983-06-01,0.0358948455906136,15.9038728360402,3.99246386103003,0.0377627056743053,12.0504955882233,3.47681726495622,0.0256405976729172,10.9889603355272,3.31882523390433
1983-07-01,0.0371109727518212,16.4283852280109,4.05776985556879,0.0395798864965533,9.02312967975826,3.01043345155724,0.0256640718029103,10.0985316985654,3.18185414033521
1983-08-01,0.0367452123682665,13.1194969483635,3.62715345150047,0.0387481913240104,9.20775421629956,3.0408062101396,0.0252235560664446,9.15075021798771,3.02918698235255
1983-09-01,0.0359157483763963,14.2046208130185,3.77366354639559,0.0377405992128804,10.1512698754519,3.19202294394398,0.0256290025385817,9.53036269039016,3.09127670921397
1983-10-01,0.0371388325603367,10.9365137929621,3.31265039289123,0.0395617567540875,10.1659540163551,3.19460729560133,0.0256583097695311,8.42674459515499,2.90730165358267
1983-11-01,0.0367394839423636,12.5963185265266,3.55430133928864,0.0387398397454045,10.6670055136299,3.27196353179178,0.025227104517463,8.7588706938899,2.96379786733295
1983-12-01,0.0359011938085646,15.2110618946065,3.90473598190903,0.0377571236969816,12.1563463131497,3.49200564673752,0.0256154106976504,10.8216471381761,3.29351826302417
1984-01-01,0.0370972492828191,16.3844044987745,4.05234521580496,0.039591071040587,14.9389106642111,3.87020693700631,0.0256459704905632,12.0909947075819,3.48089653366377
1984-02-01,0.0367312317904818,17.3395040564934,4.16848117283548,0.0387579377527185,9.06672119833057,3.01752864710234,0.0252180974332132,10.7478297826221,3.28223214901922
1984-03-01,0.0359235588066737,13.95429156894,3.74034959966935,0.0377459853406142,9.32247187510874,3.05944731290626,0.0256121732626584,9.64996232996408,3.11055855164739
1984-04-01,0.0370919375587762,10.9765256786098,3.31867708826403,0.0395501819349521,10.9401329436514,3.3135604907088,0.025635885039823,7.98471682669392,2.8302566512127
1984-05-01,0.0366965570488128,11.8293027488238,3.44470598250019,0.0387324798261321,10.9260999839333,3.31131884054668,0.0251936006001221,8.14374265480682,2.85813510097178
1984-06-01,0.0358711551610897,16.0553630589515,4.01138806575886,0.0377469335177173,12.5342799686515,3.54570541672165,0.0255901038178879,10.6533306721346,3.26786180490432
1984-07-01,0.0371006828673349,15.4393970682633,3.93401801611669,0.0395639089013254,8.72272943102779,2.96011711591435,0.0256317293091727,9.50303650533058,3.08685409999238
1984-08-01,0.0367066050873343,18.1719583857556,4.26716123328413,0.0387615737785215,11.0787732221469,3.33429674683065,0.0252031783170023,11.7056618656661,3.42503504273797
1984-09-01,0.0359132114693131,15.8364832540312,3.98401762866338,0.0377463183430616,8.11136718426039,2.85466521725464,0.0256166184826548,9.99329166338416,3.16526591013564
1984-10-01,0.0370926972265489,18.103677530542,4.25919830810548,0.0395711865120011,10.847360465003,3.29953506596233,0.0256458884826507,11.5924407484483,3.40853144872259
1984-11-01,0.036735659065638,16.7132199665307,4.09267096473639,0.0387514440203935,7.77755550937604,2.7957658974593,0.0252283503500988,10.1640177073069,3.1920598455632
1984-12-01,0.0359028651099303,18.1718411730783,4.26705332028887,0.0377591460203318,9.84887377804082,3.14430165920211,0.0256209893325961,11.5210670463952,3.39804179428797
1985-01-01,0.0371240797468896,16.121676240576,4.01980102994202,0.0395659967964133,7.97635949364847,2.83124098063815,0.0256589644337127,10.0375137623883,3.17225041994196
1985-02-01,0.0367143000984921,19.2675465135231,4.39366143593491,0.0387634435636574,10.0436389798738,3.17527989686539,0.0252153822188779,12.0693731239837,3.4777274916535
1985-03-01,0.0359153212535327,16.6990933913415,4.09084449870623,0.0377460495258957,7.71300226075682,2.78401657866521,0.0256194541989465,10.2861732891594,3.21119802306839
1985-04-01,0.0370930176015803,19.6332874963716,4.43513027023707,0.0395790546106337,10.3709982960252,3.22654263115116,0.0256471381266681,12.3096034661737,3.51215754263678
1985-05-01,0.0367369678977381,17.7242290345132,4.21437611069669,0.0387531758850829,7.59328423392647,2.76261423470805,0.0252339881746551,10.7310454537166,3.27967672826016
1985-06-01,0.035927966891731,18.6633192930617,4.32426262615413,0.0377620017583586,9.30465397054033,3.05653659757227,0.0256553115367795,12.0204895511434,3.47075566162186
1985-07-01,0.0371459850606947,14.4262685407058,3.80307961075843,0.0395700435847537,9.53566884903369,3.09438829053796,0.0256848769931154,9.95624974674239,3.15941998217007
1985-08-01,0.0367451226044707,15.0821556555483,3.88830307179787,0.0387454415153359,10.3957518808328,3.23024725405782,0.0252539094249181,10.1547809457831,3.19061668885625
1985-09-01,0.0359420030401665,12.2852997148765,3.51016263411208,0.0377515457623858,10.071326105925,3.1794775752767,0.0256524013370163,9.06411707585294,3.01492445629902
1985-10-01,0.0371333817563922,13.4414718379488,3.67132199891336,0.039564379693186,10.9964739311208,3.32205332750906,0.0256921958697589,9.42086120717775,3.07352458962793
1985-11-01,0.0367793375836422,10.7082820931502,3.27796605088183,0.0387583749786551,10.6654235975093,3.27172461745911,0.0252768166143879,8.5229411058626,2.92373355873564
1985-12-01,0.0359550419554364,12.1546364601407,3.49150275699392,0.037757943412738,10.887563855268,3.30534745506138,0.0257178238356911,8.90936444269262,2.98916079636548
1986-01-01,0.0371818317342077,9.55713667347994,3.09746969399446,0.0395844741523788,10.6573102318566,3.27061075427954,0.0257603755193485,7.95072165997665,2.82426663675652
1986-02-01,0.036799007241534,11.0532346340803,3.33017021206451,0.0387711645473328,11.2102044010079,3.3539492491025,0.0253738820362556,8.34474028406547,2.89311495901938
1986-03-01,0.0360148091046041,12.2063795547727,3.49891331185516,0.0378092162991747,11.7778193502535,3.43738688054643,0.0258980983275496,9.33912610510905,3.0602327041316
1986-04-01,0.0372637701573377,10.2528707240802,3.20782395000685,0.0396511988812613,12.6499028241125,3.5622400288293,0.0260321729735485,8.74479331720392,2.96155794982598
1986-05-01,0.0368409501016573,11.8575144566988,3.44881942217919,0.0388007617451965,11.8509126892261,3.44814637899427,0.025516506108885,8.82029979786346,2.97419170598876
1986-06-01,0.0360393726777001,10.0888085104431,3.18195661238817,0.0377951801190738,9.98837661775637,3.16641308073906,0.025891368835223,7.8328370081393,2.80334235814581
1986-07-01,0.0372328710609948,13.6180538087549,3.69530603330981,0.0396392993926133,12.1813425785697,3.49585209612225,0.0259827944141799,9.95383398421204,3.15908480079694
1986-08-01,0.0368730311558054,13.3505525697062,3.65888310839004,0.0388185091685629,9.23635305264755,3.04551663298957,0.0255808276156281,9.03390836252187,3.00989853485753
1986-09-01,0.0360503914649344,11.2325314625008,3.35687084261008,0.0377984873406976,9.46456678361268,3.08259067522001,0.0259273886712477,8.47662078896194,2.9159129235341
1986-10-01,0.0372220068790865,12.2681568638007,3.50790234622913,0.039611877780016,11.152482728725,3.34545880358808,0.0259642404742709,9.09982925563621,3.0208928309542
1986-11-01,0.036872705375309,10.0858105611176,3.18161645496325,0.0388055875513966,10.7847051375991,3.28991044333284,0.0255586431297065,8.15352819312477,2.85991028465134
1986-12-01,0.0360430540243793,13.4849041040341,3.67708405643092,0.0378313131820374,10.7714041292672,3.28774017258805,0.0260173698100533,9.5216769465706,3.0899343547041
1987-01-01,0.0372559243257455,13.1027224088564,3.62491080347947,0.0396600254447639,9.40641819071902,3.07344728540507,0.0260737527457488,8.89453927178251,2.98673953074724
1987-02-01,0.0368958913724734,10.7237482285715,3.28034207361733,0.0388201788079743,9.26822604510382,3.05074519157399,0.0256162675426536,8.15020139645132,2.8593386759868
1987-03-01,0.0360539194879078,8.36219508899483,2.89797325875908,0.0378090701079358,10.7229069051289,3.28035302600754,0.0260382145476846,6.93624377856656,2.63861364983854
1987-04-01,0.0371824831002705,7.75824911523064,2.79203001386642,0.0396081259721622,11.3096340291283,3.3688636296384,0.0259267208230345,6.49413815961974,2.55344177150034
1987-05-01,0.036773250813244,7.53685392661128,2.75202237952829,0.0387778590816262,11.0903079302406,3.33602844552054,0.0254145973209428,6.1124226170562,2.47746588561319
1987-06-01,0.0359666304949221,8.926499145662,2.99373776008469,0.0377812371858859,11.3420446022026,3.37339974497368,0.0258382920690211,6.91099992225283,2.63378780738347
1987-07-01,0.0371576693122754,11.493737596156,3.39571719456557,0.0396193305438997,13.3453754738317,3.65855091591953,0.0258537838738007,8.77379294761795,2.96641985084575
1987-08-01,0.0367920979864869,11.2151342773585,3.35438912103903,0.0387920444530295,9.61673172343659,3.10733386810777,0.0253839246377171,7.88353541747676,2.81228009666791
1987-09-01,0.0359418513988257,14.0380338228061,3.75152977786461,0.0377886938818441,11.5601442015894,3.4055737982712,0.0257320724948635,9.96370169970045,3.16060655131184
1987-10-01,0.0371607068028763,13.1116664411881,3.62613115427324,0.0395943031147834,9.14557368855041,3.03070420722069,0.0257612034567369,8.82866192081903,2.97563827174537
1987-11-01,0.036776230950732,17.781300473532,4.22114637325961,0.0387979021416025,10.5226845980013,3.24984345779038,0.0253666114058143,11.4911896890886,3.39360520692882
1987-12-01,0.0359745095585484,15.7314013151698,3.97081551129341,0.0377752109850261,7.88919777911968,2.81548805540082,0.025769685381934,9.86100185664632,3.144323701852
1988-01-01,0.0371932276065711,13.1805482393763,3.63562119409914,0.0396010004468197,9.63980603490866,3.1111745427339,0.025825584483877,9.3605845656598,3.06372488160143
1988-02-01,0.0367937615051051,11.1646117158905,3.34685008289819,0.0387800386992896,11.0111221659761,3.32413931787996,0.0254327474200107,8.42443677529414,2.90686592788765
1988-03-01,0.0359534813091641,14.6878873755389,3.8371657322623,0.0377931511979746,11.6520429522424,3.41904023132814,0.0258133440895384,10.3161832684383,3.215897481657
1988-04-01,0.0371589236911459,14.8108973363126,3.85331756542382,0.0396135711696309,9.63203607232619,3.10992759457448,0.025813659305026,9.53674157835685,3.09233815060091
1988-05-01,0.0367949930290261,12.0285488349841,3.47352037967436,0.0387744321878836,8.46752597810598,2.91655625872258,0.0253519847029205,8.45676461680512,2.91240735500857
1988-06-01,0.0359556996234979,9.16565214177366,3.03341521084687,0.0377685604344931,10.3808684569011,3.22779135281939,0.0257770226560123,7.12455524688098,2.67401052158308
1988-07-01,0.0371313612725704,7.89397394461361,2.81622181404203,0.0395848023698869,11.2750984389355,3.36373055420695,0.0257920735872662,6.50080501715623,2.55472055042102
1988-08-01,0.036749405566981,7.40576305452944,2.72809685680264,0.0387658890020143,11.1557390392122,3.34581902203545,0.0253478767131023,6.13521323418428,2.48204776563574
1988-09-01,0.035950396093354,8.63917102866717,2.94535590799491,0.0377736224288661,11.4322743092131,3.38674592073895,0.0257824944863037,6.86632972452172,2.62528326452747
1988-10-01,0.0371554620984898,11.2974001902101,3.36668318264558,0.0396197809834287,13.3615949323629,3.66076695698406,0.0258367972521856,8.73602877971934,2.96004486063498
1988-11-01,0.0367974080821419,11.1357632163197,3.34253805130201,0.0387987633264959,9.57912964823774,3.10127851241456,0.0253963611422187,7.89236414004554,2.81385154213717
1988-12-01,0.0359687815575855,13.4318975566563,3.66985917144159,0.0378027388689723,11.4197786943649,3.38490493710442,0.0258004241412157,9.71682457001282,3.12131782972418
1989-01-01,0.0371908255447408,12.1846920700996,3.49598096328403,0.0396115279648403,9.48214909411209,3.08573502136475,0.0258440939132679,8.65508403890824,2.94634148272421
1989-02-01,0.036778597022544,15.1499565299944,3.89701618254491,0.0387990808471403,11.1466349112765,3.34446318444735,0.025397121932911,10.3759016870418,3.22510446481579
1989-03-01,0.035981049930719,14.2822193163063,3.78393979421409,0.037787709666298,8.10969415803796,2.85437941901638,0.0258075254276521,9.23409222192764,3.0430083383644
1989-04-01,0.0371893565684809,12.9285644532434,3.6007990515734,0.0396132275235368,10.4523122232599,3.23912417958674,0.0258491012623783,9.42099813570788,3.07357239006506
1989-05-01,0.0367861320042622,9.57309312604104,3.09998052543001,0.0387834334552024,11.3745084831034,3.37835639276832,0.0254301547847147,7.57284404108637,2.75649672516966
1989-06-01,0.0359875048906607,10.2588362480436,3.20855477636494,0.0377925910190514,11.4369674512531,3.38744151864976,0.0258984189153577,8.00209522998555,2.83337142798132
1989-07-01,0.0372018744592491,10.2572270661602,3.20849325082966,0.0396320688989601,12.9684337362507,3.6066696279462,0.025958417800837,8.84287299356622,2.978058329074
1989-08-01,0.0368227148207831,11.068000232859,3.33238997532999,0.0388122578576748,13.2323092521528,3.64295505187897,0.0255151038081979,8.81530905900583,2.97335234420915
1989-09-01,0.0360314353012934,10.4905704023408,3.24447250529914,0.0378082685784851,10.1119900253147,3.18587480825803,0.0259242915220115,8.02419554920833,2.83727331089734
1989-10-01,0.0372029042487883,9.06279331523434,3.01661999918504,0.0396221730109422,11.4357597043916,3.38753330277395,0.0259729649344873,7.38418537866663,2.72216060209553
1989-11-01,0.0368252415851671,9.91459337704981,3.15458691727379,0.0388045144835457,11.689872151794,3.42471555990823,0.025546287098355,7.88314844600088,2.81224016277046
1989-12-01,0.0360145191007246,11.6450934643497,3.41776359385058,0.0378219234847082,12.2419472764777,3.50425016229755,0.0259665769988735,9.00950117175279,3.00590547901155
1990-01-01,0.037209886303199,11.5713110171941,3.40712795525753,0.0396378460974316,10.1606952539663,3.19379603294634,0.0259434038646945,8.2125151569705,2.87027151343478
1990-02-01,0.0368416308439947,9.48741869888348,3.08614003728403,0.0387988672612668,9.60081927899804,3.10477344523869,0.0254650148500558,7.59341252369721,2.76023142843988
1990-03-01,0.0360091961887906,11.5803917147775,3.40828415936322,0.0377890234538639,10.6307044675102,3.26626598594849,0.0258657756996673,8.4460546127157,2.91065635010651
1990-04-01,0.0372217056749169,9.26312857844815,3.04964756719905,0.0396099985246163,10.5529333145397,3.25461876616361,0.0258745159559099,7.62908558664953,2.76675985633113
1990-05-01,0.036819974711958,10.9832390856156,3.3196474301238,0.0387843620681045,11.1388697752264,3.34329988743075,0.0254364397730448,8.14937843790345,2.85916331776912
1990-06-01,0.0360009096655395,12.0823949473902,3.48114864047139,0.0378025214646385,11.8898676033497,3.45364591769543,0.0258569133852638,9.3026678390257,3.05426337312468
1990-07-01,0.0371809173769708,12.7785763442972,3.57991023095192,0.0396232582654755,13.6060245863786,3.69400160322706,0.0258792145267507,9.84673266762108,3.1420712726079
1990-08-01,0.0367997371410268,13.582996610268,3.69050082609516,0.0387967764404685,10.0028859387409,3.16886142252724,0.025403557794053,9.17438018667731,3.03311452874292
1990-09-01,0.03599871111446,11.0599517070204,3.3310584531249,0.037778285577352,8.75553018182575,2.96535132276145,0.0257867959070855,8.25320171772093,2.87732315071283
1990-10-01,0.037184487482085,12.1509175745592,3.49114623899391,0.0395927933684352,10.8956000979579,3.3068403183895,0.0258345067660295,8.99232121388745,3.00302442891387
1990-11-01,0.0368317941745817,10.225397800956,3.20347149123113,0.0387887801622566,10.9516411558245,3.3151817349863,0.0254292355287455,8.3954301778758,2.90187170863988
1990-12-01,0.0360127799239926,13.8382295547854,3.72481440271988,0.0378035261746803,11.607061116779,3.41245727342536,0.0258805574278923,10.0994850815716,3.18203796944654
1991-01-01,0.0372087091197663,14.0895792009535,3.75856194708471,0.0396247755754617,9.65791353351214,3.11408707474399,0.0259037349686715,9.38486063082788,3.06769691556981
1991-02-01,0.0368620415336353,11.3516340373809,3.37468458954531,0.038799583230433,8.54644540136086,2.93005887049924,0.0254951866086037,8.23341084005931,2.87383124533573
1991-03-01,0.0360096568055701,13.4898232368706,3.67774834561531,0.0377831844469313,10.1258871086135,3.18805117478695,0.0258657952673158,9.48495247085037,3.08396145665242
1991-04-01,0.0372305421355832,10.8433412236257,3.29857117033441,0.039608276745505,9.39663976898776,3.0718476599163,0.0259010600752839,8.07815459732845,2.84676231136422
1991-05-01,0.0367985026618074,8.61469158269118,2.94134154517169,0.0387794612857183,10.7661279558214,3.28708189996951,0.0254423752826732,6.95597680617273,2.64223753312517
1991-06-01,0.0359618420070378,7.90444847536109,2.81787336787304,0.037774077930246,10.8620966556761,3.30149522695495,0.0258208718368683,6.49072141329866,2.55275190434471
1991-07-01,0.0371538495844215,7.58877601672882,2.76150862144467,0.0395934578686903,11.3023051632247,3.36777354064869,0.0258492775604727,6.38386519571528,2.53174139146868
1991-08-01,0.0367836996265667,8.53134964470722,2.92713739758382,0.0387800438202825,11.6938345085435,3.42529043328646,0.0254486566618096,7.04962361685598,2.65990080144313
1991-09-01,0.0359791948450867,11.1127790494139,3.33897562798218,0.0377971247392304,12.872653634109,3.59311157060955,0.0258946223443242,8.78889631426665,2.96897136001865
1991-10-01,0.0372062257247503,11.1518786281465,3.34500894675503,0.0396346465803393,11.2829541710332,3.36490546934287,0.0259682482674545,8.14399359254752,2.85831451047903
1991-11-01,0.0157813165714774,15.935509500837,3.99390671115494,0.00940570377461567,1.80781921089342,1.34804484890824,0.025388930395808,8.46656626104973,2.91409594753597
1991-12-01,0.0240569988547953,16.8078162297186,4.10266659973406,0.0235664246334365,5.75561262142576,2.40399231405993,0.0256562649099843,10.3430697628473,3.22005062503019
1992-01-01,0.0307477290381223,17.0067421466386,4.12764943711027,0.0322641433151735,8.34496753076446,2.89434477456982,0.0257713989263898,11.0693084092742,3.33092776988643
1992-02-01,0.0147504959579146,23.1253167623557,4.81041237923669,0.0087542815451812,1.39358977829091,1.18420608841371,0.0205710723237849,11.0237526362578,3.32330012315795
1992-03-01,0.0237743659992552,28.2952946885172,5.32156640985682,0.0233496872070438,3.55127474733758,1.89066772187622,0.0251358482019847,14.4912303578093,3.81003493501192
1992-04-01,0.0305997157149434,29.1935449899602,5.40593606192999,0.0321433048076598,5.73458856074181,2.40140206245216,0.0255952365218408,16.0246917456972,4.00628094149911
1992-05-01,0.0153700563705425,40.1464317909876,6.33733397000333,0.00918640540822149,0.785418221677634,0.891405983312798,0.0252354940852716,18.0563621079136,4.2522461831365
1992-06-01,0.02383468455404,32.3869425587108,5.69304639391467,0.0234027108304685,3.25723467318701,1.81125298730395,0.025564098355953,16.4453123970019,4.05843276343933
1992-07-01,0.0306590653149684,29.8189248831839,5.4634772762865,0.0321660759871463,5.6909088066988,2.39229489877104,0.0259201236633732,16.573419506849,4.07422871602864
1992-08-01,0.0154867315170192,33.2398714176008,5.76674588907105,0.00918804252221124,0.906221524019533,0.956770383394963,0.0256156796262166,15.4717964350855,3.93667526152612
1992-09-01,0.0239474959684732,37.953563536335,6.1625896368575,0.0234256515503344,2.52773470034809,1.59723522121772,0.0260704962025966,18.9485609884378,4.35598800327094
1992-10-01,0.0307152284921691,38.8006014434211,6.23147788826321,0.0321793929797729,4.27032915418592,2.07424891157395,0.0260795456530572,20.2363935908155,4.50138569070331
1992-11-01,0.0154602563918934,53.9767274834676,7.34793765214835,0.00918812139637262,0.465012238659533,0.688622073459678,0.0254410393574121,23.5847161369394,4.85902841896369
1992-12-01,0.0239129220466348,57.481526931226,7.58323412887091,0.0234186909357168,1.40260889514516,1.19416396951209,0.0257231058165275,26.2513848864059,5.12612016950661
1993-01-01,0.030722918329785,56.8720122556482,7.5433901645068,0.0321806981901526,2.71582448473149,1.65771082608567,0.0259769470146769,27.211169599497,5.21892197168263
1993-02-01,0.0149470334433456,73.364867697648,8.56620188479651,0.00876583289643075,0.231738593328328,0.490412506187147,0.0210375725045748,30.9659438690543,5.56659513900184
1993-03-01,0.0239784842020811,76.4050138175144,8.74236765994867,0.0233985077778695,0.815782321522566,0.916068135730326,0.0258387368089793,33.8431687478323,5.81970853949244
1993-04-01,0.0307996427008032,75.2456430925768,8.67619978650086,0.0322028548031771,1.77568696224069,1.34457793267771,0.0263685529806327,34.7050647632748,5.89333804530637
1993-05-01,0.0156620477305951,94.721653621444,9.73330959484874,0.0091912778347042,0.128714392160606,0.37135652679778,0.0259365304038262,40.1919533936181,6.34175763680874
1993-06-01,0.0240912728549776,97.1959515777901,9.86002245690369,0.0234586863216908,0.531127206814689,0.744705239095563,0.0262176706024736,42.2718370819046,6.50369546892434
1993-07-01,0.0308968108033065,94.4012502337922,9.71762044147617,0.0322401909252126,1.25253428042325,1.13347892408658,0.0264699851815519,42.2676614308432,6.50339383829895
1993-08-01,0.0158314701744693,114.204810389002,10.6874057590782,0.00919341596697486,0.101894189783484,0.333298073427464,0.0261033114850121,48.0655304800241,6.93481317639553
1993-09-01,0.0242627016798433,115.473173145519,10.7469733342555,0.0234961487973222,0.459385267115335,0.694896694417708,0.026647950523464,49.8961482415376,7.06560656929474
1993-10-01,0.0310313959712606,111.650873147279,10.5679659605456,0.0322831961906745,0.999588910825197,1.01581105871903,0.0268385414878822,49.3846162794212,7.02932819129318
1993-11-01,0.0158743403955267,131.433041541249,11.4651173514118,0.00919345836871278,0.0900067270120232,0.314960609252548,0.0260902420942444,55.2804427816725,7.43683622407854
1993-12-01,0.0242213212534427,131.873921802112,11.4846916860387,0.023475442254252,0.371947151463217,0.628826362136217,0.0263436271923244,56.5692791084242,7.52300622993339
1994-01-01,0.0309843055150186,127.866519393679,11.3091778524875,0.0322538575925004,0.708430186175505,0.860630027228893,0.0265272360448495,55.6706764369499,7.46305592053247
1994-02-01,0.0151591190028752,144.831995293484,12.0352463378398,0.00877814967060708,0.0716006966454122,0.283511633475629,0.0212040599490075,60.4116983062372,7.77386019723703
1994-03-01,0.0240668443550916,144.675354366716,12.02910724913,0.0233984875781598,0.2476030559889,0.520578085945865,0.0255647867757279,61.1906436762171,7.8240787612979
1994-04-01,0.0308246605348253,140.707321590996,11.8633109312507,0.0321836733667775,0.448055810812932,0.692993134294785,0.0258326041091614,59.8275145447366,7.73649450002039
1994-05-01,0.0156264192301695,154.441342244614,12.4280717999151,0.00918899766781475,0.04388555247073,0.230379144322017,0.0253929971245057,63.957510221456,7.99893137978946
1994-06-01,0.0240776447856809,153.520516933257,12.391311253376,0.0234280164082786,0.175442474936555,0.4459489784099,0.0257148467990575,64.3529691480932,8.02363284272731
1994-07-01,0.0308490292591131,149.330948946195,12.2213664528748,0.0321822728498908,0.341969164979645,0.611679195191021,0.0258182409810344,63.116946963832,7.94624220652838
1994-08-01,0.0156649601361052,161.201027824084,12.6971135611296,0.00918891831110337,0.0351503979645275,0.210569029716221,0.025405941761505,66.7360156153287,8.17076627722824
1994-09-01,0.0240806603453429,159.900356332484,12.6461233978176,0.0234191537872151,0.143147015722798,0.408125188526772,0.0256492568998408,66.8270088317649,8.1763474784689
1994-10-01,0.0308506167852661,155.669443109583,12.4779923756335,0.0321713937118804,0.285355287989157,0.563495059162933,0.025747501982819,65.4504971882009,8.09173928708678
1994-11-01,0.0156143237609188,166.090228822812,12.8882055828798,0.00918778541977967,0.0302990606161584,0.198712974000034,0.0252937488670063,68.3890417126604,8.2712958755885
1994-12-01,0.0240988414151426,164.731055557836,12.8356984383107,0.0234230472136716,0.128048097486157,0.389192940197827,0.0256518706327471,68.1852080242207,8.25898661427983
1995-01-01,0.0308852978901064,160.51835433233,12.6708026434879,0.0321841050320008,0.280035620522382,0.558766253056126,0.0258067915851843,67.0403707159985,8.18939420882789
1995-02-01,0.0150727581702618,170.736670605589,13.067201053162,0.00876871275932327,0.0396456063714138,0.220032541072308,0.0207615629855721,70.2544255769968,8.38302971126682
1995-03-01,0.0241042708805026,169.395028323808,13.0161105017854,0.0233855073443875,0.138470481352622,0.402313296694267,0.0254140581893984,70.7689996159377,8.41394162531017
1995-04-01,0.0309236748820603,164.739580996519,12.8362963767358,0.0321937789346844,0.289997966190695,0.567619366411488,0.0258951315572931,69.5942727123709,8.34387007592569
1995-05-01,0.0158623264977587,175.206788594818,13.2371692941246,0.0091912510027956,0.0298898609568077,0.197689433100516,0.0256292851969696,73.035152632947,8.54755999792596
1995-06-01,0.024314035760157,173.18826532162,13.1610250116539,0.0234754258446271,0.128044424547178,0.389255507850313,0.0261132515727173,73.0952708572703,8.55110426254077
1995-07-01,0.0310588283849734,168.367654418668,12.9768529793264,0.0322467073467623,0.251028264929225,0.532235823931448,0.0262284059121215,71.4859672065304,8.45648837357697
1995-08-01,0.0159232997298248,177.167139216601,13.3110128283437,0.0091919798045316,0.024053983935687,0.182334757356404,0.0257051694418997,73.8425415692778,8.59466385257269
1995-09-01,0.024338780694879,174.862981310086,13.2244969692908,0.0234764720907028,0.0984187442237996,0.349134954300629,0.0261119762734184,73.4829612355358,8.57374324387016
1995-10-01,0.0311232878862652,170.040819924453,13.0411634148315,0.0322706090084199,0.200040079573301,0.481986191277013,0.0263558999889421,71.9245684274438,8.48238906956246
1995-11-01,0.0161093880343982,177.598008214882,13.3271946636536,0.00919467756495021,0.0192917863973029,0.16877933511616,0.0259771628722701,74.2895441928417,8.6206450661023
1995-12-01,0.0244691119086685,174.975271712496,13.2287467594026,0.0235087080283178,0.0795321464885388,0.320999773390662,0.0263969749281888,73.7032075373986,8.58659446534695
1996-01-01,0.0312057618588786,170.002921411198,13.0397134620764,0.0322970913014281,0.159212693147132,0.437618309087452,0.0265865003093706,72.1017728511258,8.49284165350062
1996-02-01,0.015390870148637,175.383618435228,13.2438291028455,0.00878223208815878,0.0227143937286908,0.177472887554267,0.0212661380728556,73.3609704588046,8.56634324533388
1996-03-01,0.0242857932877639,172.297243764218,13.1271295246716,0.0234269652491284,0.0608753455763296,0.290348602244712,0.0257325292504063,72.1991354931384,8.49852151979324
1996-04-01,0.031035647257581,167.490573906962,12.9430139285338,0.0322272799669879,0.1210979672818,0.391567679014482,0.0260769121799223,70.2425985160424,8.38264131573231
1996-05-01,0.0158762805546764,171.105809530223,13.0813487764365,0.00919123708927221,0.0118203367757845,0.144953695589511,0.025612027830265,71.0678280104253,8.43169259628549
1996-06-01,0.0242524734589425,168.072112748049,12.9651982330201,0.023447623578192,0.0490744858459972,0.269299293397122,0.0258678640286283,70.009042420191,8.36868629381097
1996-07-01,0.0310242690539252,163.566576655818,12.790527781326,0.0322215228966364,0.105705219957346,0.371384898527097,0.0260380873249312,68.4180174884039,8.27309226200995
1996-08-01,0.0159210841931096,167.228785701756,12.9323125072799,0.00919184298342849,0.0110638283588108,0.142322420377955,0.0256724499963514,69.5405667824796,8.34063781928432
1996-09-01,0.0242670790079805,164.330631572808,12.8200974509485,0.0234525947077252,0.0462197344155247,0.263955164986878,0.0259034415487588,68.5569057114247,8.28147385149368
1996-10-01,0.0310519270872383,159.960258958975,12.6487671686241,0.0322367509511516,0.100411144010776,0.364208587161159,0.0261357599989925,67.1656179759927,8.19705762673361
1996-11-01,0.0160106067629466,163.923014096975,12.8038675681896,0.00919344941623527,0.0107769364624766,0.141316615720558,0.0258249277803665,68.4792139227032,8.27677708111579
1996-12-01,0.024346521769627,161.227323994049,12.698490875526,0.0234795523265541,0.044725963922651,0.261161858335411,0.0261136359859266,67.5445300656774,8.2201364770704
1997-01-01,0.0310534570054809,156.98183053648,12.5304782029053,0.0322421412336033,0.0937870679357031,0.355005928357973,0.0261514637089418,65.9021387849742,8.11962377507007
1997-02-01,0.0152579709394828,160.193584348863,12.6573631661497,0.00878245748470084,0.0183913418696856,0.164844773512497,0.0210527919558632,66.6524245037108,8.16538286277298
